Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
5018.a3.txt,1641.59,1354.31,615.6,560.88,3,1,0
4048.a3.txt,2262.25,1123.92,778.1,706.05,1,1,1
2071.a3.txt,2035.83,1335.5,586.32,553.75,0,0,1
1077.a3.txt,2604.32,1136.69,892.09,503.6,1,1,1
1097.a3.txt,2557.13,1251.36,772.58,424.37,1,1,1
0188.a3.txt,1910.11,1334.27,842.7,603.93,1,0,0
0189.a3.txt,2131.47,1284.86,627.49,567.73,0,0,0
2045.a3.txt,2061.99,1212.94,781.67,498.65,3,0,2
3020.a3.txt,2010.49,1206.29,786.71,506.99,1,0,1
4012.a3.txt,2184.87,1358.54,714.29,490.2,1,0,0
2066.a3.txt,2522.85,1425.96,676.42,475.32,0,0,0
3065.a3.txt,2103.96,1262.38,804.46,371.29,1,0,0
4004.a3.txt,2205.48,1383.56,643.84,534.25,2,0,0
4043.a3.txt,1835.36,1417.0,769.23,958.16,1,0,1
4023.a3.txt,2044.82,1148.46,798.32,714.29,0,0,0
0182.a3.txt,2247.47,1212.12,694.44,643.94,0,0,2
1099.a3.txt,2420.09,1095.89,761.04,395.74,1,0,0
3003.a3.txt,2517.34,1169.47,1020.81,416.25,0,1,0
2030.a3.txt,2352.94,1406.03,530.85,416.07,1,0,0
4001.a3.txt,2029.97,1158.04,1035.42,899.18,2,0,1
1036.a3.txt,2357.95,1107.95,823.86,539.77,1,0,0
0161.a3.txt,2307.69,1034.97,909.09,531.47,0,0,0
4038.a3.txt,2202.75,1239.05,863.58,575.72,2,0,0
0235.a3.txt,1863.7,1279.55,542.42,403.34,1,0,1
0103.a3.txt,2222.22,968.25,1142.86,634.92,7,0,2
1066.a3.txt,2272.73,1336.9,681.82,561.5,0,0,1
3063.a3.txt,2358.37,1212.12,645.59,711.46,1,0,1
4028.a3.txt,1516.03,1472.3,641.4,772.59,0,0,0
3015.a3.txt,2163.16,1124.85,1174.29,642.77,0,0,1
5001.a3.txt,2191.08,1121.02,840.76,687.9,2,0,1
1034.a3.txt,2240.6,1187.97,691.73,345.86,1,0,1
0157.a3.txt,1639.12,1363.64,674.93,633.61,0,0,0
5038.a3.txt,1975.81,1196.24,1048.39,712.37,0,0,0
1065.a3.txt,2148.94,1234.04,744.68,617.02,0,0,1
1095.a3.txt,2197.07,1211.72,625.83,439.41,4,0,3
2007.a3.txt,2036.75,1225.11,1041.35,581.93,1,1,1
0155.a3.txt,2021.53,1148.33,825.36,502.39,2,0,1
5028.a3.txt,1922.56,1268.36,640.85,627.5,0,0,1
2057.a3.txt,1925.75,1241.3,858.47,522.04,2,0,4
1023.a3.txt,1980.79,1128.45,756.3,948.38,3,1,0
0231.a3.txt,2545.71,1181.43,759.49,520.39,1,0,0
0101.a3.txt,2184.77,1210.99,811.49,499.38,1,0,2
2067.a3.txt,2002.82,1325.81,662.91,366.71,1,0,0
5005.a3.txt,2131.15,1325.14,710.38,628.42,2,0,0
4046.a3.txt,2067.04,1256.98,670.39,628.49,1,0,0
5039.a3.txt,2235.14,1356.59,930.23,555.56,6,0,2
4006.a3.txt,2071.43,1171.43,1057.14,542.86,2,0,0
2049.a3.txt,2185.9,1195.1,929.52,531.15,0,0,1
2018.a3.txt,2284.6,1475.2,574.41,339.43,1,0,0
5035.a3.txt,2325.3,1048.19,1060.24,783.13,3,0,2
0168.a3.txt,1877.73,1353.71,756.91,538.57,1,0,2
0193.a3.txt,2250.0,1347.22,652.78,388.89,2,1,0
0112.a3.txt,2249.67,1157.35,793.24,702.21,1,0,0
0105.a3.txt,1757.49,1389.65,681.2,844.69,2,0,2
2034.a3.txt,2103.79,1332.4,645.16,841.51,1,0,0
2014.a3.txt,2313.0,1208.29,747.99,736.48,4,0,0
0208.a3.txt,2163.59,1385.22,514.51,857.52,0,0,0
2042.a3.txt,1917.61,1335.23,696.02,667.61,2,0,0
2039.a3.txt,2303.8,1113.92,708.86,443.04,1,0,1
2021.a3.txt,2194.79,1289.44,973.94,631.0,3,0,0
3018.a3.txt,2159.51,1447.85,687.12,564.42,0,0,0
2046.a3.txt,2477.48,1216.22,1186.19,510.51,0,0,0
2020.a3.txt,2141.68,1153.21,971.99,658.98,0,0,1
4014.a3.txt,2364.67,1225.07,940.17,470.09,6,0,0
0156.a3.txt,2146.74,1263.59,625.0,448.37,2,0,0
0238.a3.txt,2008.25,1444.29,646.49,330.12,0,0,0
1100.a3.txt,2340.14,1115.65,802.72,462.59,0,0,0
2061.a3.txt,2297.98,1338.38,732.32,618.69,3,0,0
1055.a3.txt,1916.79,1322.44,772.66,638.93,2,0,2
2048.a3.txt,2309.47,1085.45,796.77,357.97,5,0,3
0234.a3.txt,1994.13,1202.35,645.16,454.55,2,0,4
0110.a3.txt,2172.74,1349.53,728.74,539.81,2,0,0
3023.a3.txt,2182.81,1350.61,463.85,627.56,2,0,1
2015.a3.txt,2324.25,903.87,616.93,645.62,1,0,1
4013.a3.txt,1770.83,1469.91,798.61,821.76,2,1,0
3026.a3.txt,1723.2,1424.69,637.72,407.06,2,0,2
1043.a3.txt,1965.92,1140.24,760.16,694.63,5,0,2
0221.a3.txt,2051.67,1367.78,623.1,349.54,0,0,0
5032.a3.txt,2126.76,1507.04,676.06,690.14,2,0,0
2050.a3.txt,2510.12,1147.1,863.7,404.86,2,0,1
0216.a3.txt,2654.99,1091.64,781.67,512.13,1,0,1
1064.a3.txt,2404.89,1304.35,720.11,570.65,0,0,0
1069.a3.txt,2204.52,956.18,730.41,464.81,3,0,1
4027.a3.txt,2190.35,1368.97,638.85,586.7,1,0,1
0122.a3.txt,2560.0,1186.67,733.33,493.33,0,0,1
0175.a3.txt,2086.23,1293.46,611.96,417.25,1,0,0
5027.a3.txt,2114.65,1070.06,751.59,738.85,0,0,0
2041.a3.txt,2219.42,1424.97,655.74,479.19,2,0,2
0106.a3.txt,2418.48,1046.2,842.39,652.17,1,0,0
5008.a3.txt,2380.95,1274.13,797.94,604.89,7,0,3
1013.a3.txt,2088.52,1175.66,650.07,428.77,1,0,1
2040.a3.txt,2383.64,1142.45,662.91,225.67,1,0,2
0149.a3.txt,2338.71,1282.26,637.1,701.61,0,0,0
2047.a3.txt,2226.72,1268.56,958.16,526.32,0,0,0
1090.a3.txt,1961.29,1187.1,632.26,477.42,2,0,1
0203.a3.txt,2668.46,1239.89,835.58,431.27,4,0,1
2063.a3.txt,2330.71,1417.32,551.18,346.46,0,0,0
2026.a3.txt,2005.14,1311.05,552.7,526.99,0,0,0
5013.a3.txt,1875.92,1477.1,679.47,738.55,0,0,0
1094.a3.txt,2057.61,1426.61,672.15,534.98,1,0,0
5029.a3.txt,2161.38,1469.74,720.46,547.55,6,0,0
5012.a3.txt,2451.61,1303.23,903.23,425.81,2,0,2
2056.a3.txt,2100.95,1255.12,559.35,750.34,3,0,0
4020.a3.txt,2104.64,1379.31,879.9,606.42,2,1,4
1121.a3.txt,2187.12,1142.16,826.25,558.93,9,0,2
0236.a3.txt,2003.23,1357.03,630.05,726.98,2,0,0
2016.a3.txt,2531.79,1052.02,531.79,369.94,10,0,6
1041.a3.txt,1957.39,1384.82,705.73,439.41,8,0,1
0163.a3.txt,2002.65,1127.32,795.76,702.92,0,0,2
5033.a3.txt,1683.45,1294.96,848.92,618.71,1,0,0
1007.a3.txt,2242.09,1292.98,797.8,674.0,0,0,0
5023.a3.txt,1918.32,1336.63,532.18,829.21,1,0,0
0121.a3.txt,2116.24,1147.54,536.51,640.83,3,0,0
2028.a3.txt,2000.0,1132.35,852.94,852.94,2,0,2
2019.a3.txt,2118.1,1399.23,513.48,359.44,3,0,0
0139.a3.txt,2174.54,1459.23,715.31,371.96,0,0,0
5047.a3.txt,2439.02,1128.05,929.88,518.29,0,0,0
0125.a3.txt,2287.67,1013.7,1123.29,520.55,3,0,2
4015.a3.txt,1965.07,1266.38,538.57,771.47,1,0,0
3044.a3.txt,2079.59,1116.82,718.87,410.78,2,0,5
1081.a3.txt,1812.87,964.91,877.19,584.8,1,0,1
1005.a3.txt,2180.85,1223.4,744.68,518.62,0,0,0
5049.a3.txt,2368.08,1402.83,785.07,527.67,0,0,1
0104.a3.txt,1778.39,1190.15,670.31,574.56,2,0,0
1106.a3.txt,2110.63,1295.49,684.13,451.24,2,0,1
1049.a3.txt,1909.34,1401.1,728.02,618.13,0,0,0
1008.a3.txt,2023.97,1118.51,652.46,679.09,1,0,2
0138.a3.txt,2249.19,1391.59,695.79,388.35,0,0,0
1061.a3.txt,2024.92,1214.95,623.05,498.44,0,0,0
1060.a3.txt,2055.7,1233.42,795.76,570.29,0,0,1
3037.a3.txt,2398.0,1199.0,965.86,591.17,5,0,6
1018.a3.txt,2109.14,1504.42,752.21,560.47,0,0,0
5015.a3.txt,1936.38,1203.32,926.69,580.91,1,0,0
0136.a3.txt,2215.11,1344.43,691.42,486.56,0,0,0
0174.a3.txt,2089.55,1164.18,1223.88,477.61,1,0,1
4024.a3.txt,1892.58,1189.26,946.29,626.6,5,0,4
0185.a3.txt,2197.66,1248.37,689.21,546.16,2,0,2
2058.a3.txt,2205.51,1253.13,689.22,701.75,3,0,2
0146.a3.txt,1693.55,1559.14,672.04,577.96,3,0,0
1068.a3.txt,2095.24,1396.83,682.54,492.06,0,1,0
1017.a3.txt,2146.4,1401.99,806.45,632.75,0,0,0
1057.a3.txt,1890.24,1268.29,743.9,560.98,1,0,1
4045.a3.txt,2040.05,1289.11,638.3,563.2,1,0,2
2062.a3.txt,2011.33,1430.59,708.22,481.59,0,0,0
1074.a3.txt,2092.73,1253.13,751.88,488.72,0,0,0
0143.a3.txt,2423.08,1025.64,653.85,435.9,5,0,0
5041.a3.txt,2124.03,1131.78,728.68,480.62,5,0,0
4002.a3.txt,2526.46,1044.97,701.06,582.01,2,0,3
3040.a3.txt,2084.94,1389.96,823.68,759.33,3,0,0
0131.a3.txt,2404.53,1188.12,792.08,792.08,0,0,0
4029.a3.txt,1973.49,1119.29,765.83,544.92,2,1,0
1058.a3.txt,2621.36,1213.59,606.8,521.84,1,0,2
0187.a3.txt,1813.26,1096.08,947.23,514.21,7,0,1
4005.a3.txt,2629.25,1344.17,738.55,576.07,2,0,0
0111.a3.txt,2119.01,1277.21,580.55,435.41,3,0,1
3067.a3.txt,2098.77,1358.02,913.58,555.56,3,0,1
2055.a3.txt,2287.82,1303.81,615.01,356.7,2,0,0
0135.a3.txt,2180.56,1222.22,708.33,458.33,1,0,0
5011.a3.txt,1932.77,1330.53,952.38,700.28,0,0,0
0237.a3.txt,2415.2,1031.21,909.09,379.92,0,0,1
0137.a3.txt,2261.24,1039.33,898.88,758.43,0,0,0
5043.a3.txt,2162.88,1388.52,881.17,587.45,1,0,2
5009.a3.txt,2599.28,1119.13,1191.34,667.87,0,0,0
0215.a3.txt,1917.29,1400.38,507.52,469.92,2,0,4
5016.a3.txt,1767.24,1077.59,718.39,689.66,3,0,2
0130.a3.txt,1801.32,1125.83,781.46,821.19,2,0,0
1098.a3.txt,1946.31,1331.1,469.8,570.47,5,0,3
4026.a3.txt,2865.33,1146.13,959.89,372.49,0,1,0
0128.a3.txt,2112.07,1221.26,545.98,689.66,3,0,2
0173.a3.txt,2328.77,1308.98,593.61,563.17,1,0,1
5003.a3.txt,1805.56,1083.33,1013.89,888.89,0,0,1
2059.a3.txt,2320.44,1215.47,828.73,414.36,7,0,7
5036.a3.txt,2523.9,1204.59,630.98,458.89,1,0,0
1104.a3.txt,2403.43,1351.93,525.75,622.32,2,0,0
1009.a3.txt,2148.5,1311.22,868.88,394.94,0,0,1
4036.a3.txt,1980.44,1234.72,745.72,660.15,3,0,2
2038.a3.txt,2330.94,1309.35,604.32,489.21,1,0,2
4030.a3.txt,1869.03,1145.98,627.56,763.98,4,1,3
2065.a3.txt,2329.75,1379.93,519.71,519.71,0,0,5
0198.a3.txt,2050.26,1150.79,529.1,542.33,2,1,0
2060.a3.txt,3064.52,806.45,483.87,483.87,0,0,1
2069.a3.txt,1991.81,1418.83,641.2,682.13,0,0,0
0214.a3.txt,1901.6,1077.13,957.45,611.7,5,0,3
1012.a3.txt,2279.94,1284.27,793.65,490.62,1,0,1
0133.a3.txt,1977.53,1078.65,584.27,707.87,4,0,2
0200.a3.txt,2373.6,1151.69,800.56,856.74,0,0,1
0127.a3.txt,2078.12,1109.38,812.5,593.75,8,0,1
1109.a3.txt,2079.57,1428.57,777.58,614.83,0,0,0
0226.a3.txt,2186.34,1068.32,559.01,608.7,2,0,0
4003.a3.txt,2174.5,1248.32,939.6,657.72,3,0,0
