Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
2045.a5.txt,2134.27,1152.3,821.64,360.72,6,2,2
0199.a5.txt,2027.75,1109.93,864.46,426.89,6,5,1
0214.a5.txt,1856.71,1251.26,756.81,353.18,9,4,2
0185.a5.txt,2011.39,1166.98,806.45,246.68,4,3,3
2019.a5.txt,1976.63,1275.56,730.28,399.22,9,5,2
0223.a5.txt,1812.66,1179.53,771.9,442.32,6,2,6
2050.a5.txt,1891.89,987.88,773.53,521.9,7,3,9
0128.a5.txt,2122.49,1235.48,908.13,527.98,1,6,0
2040.a5.txt,2250.0,1096.15,951.92,375.0,11,0,7
0107.a5.txt,2154.85,1315.3,839.55,587.69,3,0,0
2036.a5.txt,1981.37,1227.77,677.39,482.64,4,0,2
1081.a5.txt,2202.87,1157.79,973.36,450.82,2,0,4
0163.a5.txt,2636.6,1066.78,1006.07,494.36,1,0,0
1121.a5.txt,1709.54,1203.32,763.49,572.61,4,2,2
2026.a5.txt,2033.9,953.39,836.86,497.88,4,5,1
0187.a5.txt,2487.66,1204.34,848.96,394.87,5,1,5
0112.a5.txt,2442.21,1216.08,723.62,653.27,3,0,2
1095.a5.txt,1639.34,1147.54,896.82,462.87,7,1,1
1057.a5.txt,1535.65,1352.83,685.56,383.91,6,2,2
1102.a5.txt,2272.73,1106.72,760.87,345.85,3,1,2
1008.a5.txt,2159.5,1146.95,985.66,483.87,6,0,1
1034.a5.txt,1995.49,1116.12,823.0,417.14,4,3,6
0238.a5.txt,2069.36,1248.55,728.32,358.38,3,1,0
0137.a5.txt,1973.42,1165.64,633.95,501.02,2,2,3
1067.a5.txt,1971.15,1201.92,721.15,384.62,8,4,4
1022.a5.txt,2620.69,1270.94,1162.56,502.46,1,0,0
0182.a5.txt,2508.9,1192.17,818.51,471.53,7,0,2
1041.a5.txt,1956.97,1034.84,860.66,522.54,11,2,6
0130.a5.txt,1977.29,1106.91,879.85,340.59,14,2,1
0103.a5.txt,2062.69,1233.57,697.67,434.78,5,3,3
1064.a5.txt,2434.63,1379.62,676.28,649.23,2,0,2
0140.a5.txt,1923.08,1153.85,708.5,313.77,6,3,2
